0	0	0.0	0.0	0.0	0.0
1.5	0.0	0.75	0.0	0.75	0.0
3	0	0.6	0.0	0.8	0.0
3	0	1.5	0.0	0.5	0.0
0	0	0.0	0.0	0.0	0.0
1.5	0.0	1.5	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0.0	0.5	0.0	0.5	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1.5	0.0	0.75	0.0	0.75	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1	0	0.25	0.0	0.433012701892	0.0
1.5	0.0	1.5	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
8.5	0.0	4.25	0.0	3.25	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	0.333333333333	0.0	0.471404520791	0.0
1.5	0.0	1.5	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1.5	0.0	0.75	0.0	0.75	0.0
0	0	0.0	0.0	0.0	0.0
7	0	7.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
3.5	0.0	1.75	0.0	0.25	0.0
0	1	0.0	1.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1.5	1.0	0.75	0.5	0.75	0.5
0	0	0.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1	0	0.5	0.0	0.5	0.0
0	0	0.0	0.0	0.0	0.0
1.5	0.0	1.5	0.0	0.0	0.0
1.5	0.0	0.75	0.0	0.75	0.0
0	0	0.0	0.0	0.0	0.0
2	0	1.0	0.0	1.0	0.0
1.5	0.0	0.75	0.0	0.75	0.0
1.5	0.0	1.5	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
3.0	0.0	1.5	0.0	0.0	0.0
4	0	4.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
2.5	0.0	1.25	0.0	0.25	0.0
0	0	0.0	0.0	0.0	0.0
2	0	2.0	0.0	0.0	0.0
1.5	1.0	0.75	0.5	0.75	0.5
0	0	0.0	0.0	0.0	0.0
5	4	1.25	1.0	2.16506350946	1.22474487139
2.0	0.0	1.0	0.0	1.0	0.0
1.25	0.5	0.625	0.25	0.625	0.25
1.25	0.0	1.25	0.0	0.0	0.0
1	0	0.5	0.0	0.5	0.0
1	0	0.5	0.0	0.5	0.0
1.25	0.0	1.25	0.0	0.0	0.0
1.5	0.0	1.5	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
0.0	0.5	0.0	0.25	0.0	0.25
1	0	1.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
0	2	0.0	2.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	0.25	0.0	0.433012701892	0.0
0	0	0.0	0.0	0.0	0.0
1.5	0.0	0.75	0.0	0.75	0.0
2.5	0.0	1.25	0.0	0.25	0.0
2.5	0.0	2.5	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	0.5	0.0	0.5	0.0
0	0	0.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
3	0	1.5	0.0	1.5	0.0
0.0	3.0	0.0	3.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1.25	4.0	0.416666666667	1.33333333333	0.589255650989	1.88561808316
0	1	0.0	1.0	0.0	0.0
2	0	2.0	0.0	0.0	0.0
1.5	2.0	0.75	1.0	0.75	1.0
2	0	2.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	2	1.0	2.0	0.0	0.0
1	0	0.5	0.0	0.5	0.0
1.5	1.0	1.5	1.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1.25	0.0	0.625	0.0	0.625	0.0
1.5	0.0	0.75	0.0	0.75	0.0
0	0	0.0	0.0	0.0	0.0
1.5	0.0	1.5	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1.25	0.0	1.25	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1.5	0.0	1.5	0.0	0.0	0.0
2	0	2.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1.25	0.0	0.625	0.0	0.625	0.0
0	5	0.0	2.5	0.0	1.5
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	2	1.0	2.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1.25	0.0	1.25	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0.0	1.5	0.0	1.5	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1.5	0.0	1.5	0.0	0.0	0.0
0	3	0.0	3.0	0.0	0.0
2	0	1.0	0.0	1.0	0.0
0	4	0.0	2.0	0.0	2.0
1	0	1.0	0.0	0.0	0.0
0	2	0.0	2.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
3	0	3.0	0.0	0.0	0.0
1	1	1.0	1.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	1	0.0	0.5	0.0	0.5
0	0	0.0	0.0	0.0	0.0
0	1	0.0	1.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1.5	1.0	0.75	0.5	0.75	0.5
1.0	0.0	1.0	0.0	0.0	0.0
1.25	0.0	1.25	0.0	0.0	0.0
3	0	3.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	0.5	0.0	0.5	0.0
1	0	1.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	1	0.0	0.5	0.0	0.5
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1	0	0.5	0.0	0.5	0.0
0.25	0.0	0.25	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
6.0	0.0	6.0	0.0	0.0	0.0
0.5	0.0	0.5	0.0	0.0	0.0
1	0	0.5	0.0	0.5	0.0
0	1	0.0	0.5	0.0	0.5
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
2	1	1.0	0.5	0.0	0.5
1	0	1.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
