1	1.0	2.0	0.0	0.117748888751	0.882251111249	7.0	2.0	3.5	0.0	1.0	0.0	0.5	0.0	0.5	
1	0.0	1.0	0.0	0.438319851905	0.561680148095	3.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	1.0	2.0	0.438319851905	0.561680148095	6.0	1.0	6.0	0.0	2.0	0.0	2.0	0.0	0.0	
1	0.0	1.0	1.0	0.647657712356	0.352342287644	4.0	1.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	
1	0.0	2.0	2.0	0.286738415806	0.713261584194	11.0	2.0	5.5	0.0	3.0	0.0	1.5	0.0	1.5	
1	0.0	2.0	1.0	0.473511409062	0.526488590938	8.0	3.0	2.66666666667	6.0	1.0	2.0	0.333333333333	1.41421356237	0.471404520791	
1	0.0	2.0	2.0	0.0367319280033	0.963268071997	8.0	2.0	4.0	2.0	1.0	1.0	0.5	1.0	0.5	
1	1.0	2.0	1.0	0.812846963489	0.187153036511	9.0	2.0	4.5	0.0	1.5	0.0	0.75	0.0	0.75	
1	0.0	0.0	1.0	0.438319851905	0.561680148095	2.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	
1	1.0	0.0	3.0	0.282545179564	0.717454820436	5.0	1.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	
1	0.0	0.0	2.0	0.438319851905	0.561680148095	3.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	0.0	1.0	0.438319851905	0.561680148095	4.0	1.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	
1	1.0	0.0	1.0	0.438319851905	0.561680148095	3.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	1.0	1.0	0.370662899318	0.629337100682	9.0	2.0	4.5	1.0	0.0	0.5	0.0	0.5	0.0	
1	1.0	3.0	2.0	0.0394960331684	0.960503966832	9.0	2.0	4.5	0.0	1.0	0.0	0.5	0.0	0.5	
1	2.0	0.0	2.0	0.282081064261	0.717918935739	4.0	1.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	
1	1.0	0.0	0.0	0.315853244981	0.684146755019	3.0	1.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	
1	1.0	0.0	0.0	0.163880007152	0.836119992848	4.0	1.0	4.0	0.0	2.0	0.0	2.0	0.0	0.0	
1	0.0	0.0	1.0	0.438319851905	0.561680148095	4.0	1.0	4.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	1.0	0.0	0.0	0.438319851905	0.561680148095	5.0	1.0	5.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	1.0	3.0	0.438319851905	0.561680148095	6.0	1.0	6.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	1.0	0.0	1.0	0.647657712356	0.352342287644	5.0	1.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	
1	1.0	0.0	1.0	0.647657712356	0.352342287644	6.0	1.0	6.0	1.0	0.0	1.0	0.0	0.0	0.0	
1	0.0	0.0	2.0	0.408408060415	0.591591939585	10.0	2.0	5.0	2.0	0.0	1.0	0.0	1.0	0.0	
1	0.0	0.0	10.0	0.438319851905	0.561680148095	15.0	1.0	15.0	0.0	5.0	0.0	5.0	0.0	0.0	
1	1.0	0.0	0.0	0.438319851905	0.561680148095	3.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	0.0	0.0	0.438319851905	0.561680148095	2.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	1.0	1.0	0.0	0.880675006879	0.119324993121	5.0	2.0	2.5	0.0	1.0	0.0	0.5	0.0	0.5	
1	0.0	0.0	3.0	0.254394593072	0.745605406928	9.0	1.0	9.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	1.0	2.0	0.438319851905	0.561680148095	6.0	1.0	6.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	1.0	1.0	1.0	0.438319851905	0.561680148095	9.0	2.0	4.5	0.0	1.0	0.0	0.5	0.0	0.5	
1	1.0	1.0	0.0	0.193829070307	0.806170929693	7.0	1.0	7.0	0.0	1.25	0.0	1.25	0.0	0.0	
1	0.0	1.0	1.0	0.0631026900374	0.936897309963	5.0	1.0	5.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	0.0	1.0	0.438319851905	0.561680148095	4.0	1.0	4.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	1.0	0.0	0.0	0.679328859681	0.320671140319	8.0	2.0	4.0	7.0	0.0	3.5	0.0	3.5	0.0	
1	0.0	0.0	3.0	0.438319851905	0.561680148095	5.0	2.0	2.5	0.0	1.0	0.0	0.5	0.0	0.5	
1	0.0	1.0	1.0	0.117748888751	0.882251111249	3.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	
1	0.0	0.0	1.0	0.192157698386	0.807842301614	3.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	0.0	3.0	0.128037522665	0.871962477335	7.0	1.0	7.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	1.0	0.0	0.258609576284	0.741390423716	5.0	1.0	5.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	1.0	1.0	0.438319851905	0.561680148095	4.0	1.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	
1	0.0	0.0	1.0	0.438319851905	0.561680148095	2.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	1.0	1.0	2.0	0.074676436704	0.925323563296	6.0	1.0	6.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	0.0	2.0	0.438319851905	0.561680148095	6.0	1.0	6.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	0.0	2.0	0.438319851905	0.561680148095	5.0	1.0	5.0	0.0	2.0	0.0	2.0	0.0	0.0	
1	0.0	0.0	2.0	0.473511409062	0.526488590938	13.0	3.0	4.33333333333	0.0	6.25	0.0	2.08333333333	0.0	2.94627825494	
1	0.0	0.0	1.0	0.438319851905	0.561680148095	4.0	1.0	4.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	1.0	2.0	0.438319851905	0.561680148095	12.0	2.0	6.0	1.0	0.0	0.5	0.0	0.5	0.0	
1	0.0	0.0	1.0	0.115092891157	0.884907108843	4.0	1.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	
1	0.0	0.0	4.0	0.438319851905	0.561680148095	7.0	1.0	7.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	0.0	1.0	0.305309792635	0.694690207365	10.0	2.0	5.0	0.0	1.0	0.0	0.5	0.0	0.5	
1	0.0	0.0	1.0	0.438319851905	0.561680148095	4.0	1.0	4.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	1.0	1.0	0.0	0.438319851905	0.561680148095	5.0	1.0	5.0	1.0	1.0	1.0	1.0	0.0	0.0	
1	0.0	1.0	2.0	0.0101137195136	0.989886280486	9.0	3.0	3.0	0.0	1.0	0.0	0.333333333333	0.0	0.471404520791	
1	1.0	0.0	1.0	0.438319851905	0.561680148095	2.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	2.0	1.0	3.0	0.332353920156	0.667646079844	11.0	1.0	11.0	1.0	0.0	1.0	0.0	0.0	0.0	
1	1.0	1.0	0.0	0.305309792635	0.694690207365	13.0	3.0	4.33333333333	0.0	1.0	0.0	0.333333333333	0.0	0.471404520791	
1	0.0	0.0	1.0	0.282545179564	0.717454820436	2.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	2.0	0.0	0.0	0.438319851905	0.561680148095	2.0	1.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	
1	0.0	0.0	2.0	0.105848104729	0.894151895271	7.0	2.0	3.5	1.0	1.0	0.5	0.5	0.5	0.5	
1	1.0	0.0	1.0	0.438319851905	0.561680148095	2.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	
1	0.0	1.0	2.0	0.0943309566486	0.905669043351	6.0	1.0	6.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	1.0	2.0	0.119258110185	0.880741889815	9.0	1.0	9.0	1.0	0.0	1.0	0.0	0.0	0.0	
1	0.0	2.0	3.0	0.258609576284	0.741390423716	10.0	2.0	5.0	1.0	0.0	0.5	0.0	0.5	0.0	
1	1.0	0.0	0.0	0.438319851905	0.561680148095	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	0.0	2.0	0.438319851905	0.561680148095	6.0	2.0	3.0	1.0	0.0	0.5	0.0	0.5	0.0	
1	0.0	0.0	1.0	0.665279692578	0.334720307422	4.0	1.0	4.0	1.0	1.0	1.0	1.0	0.0	0.0	
1	1.0	0.0	2.0	0.101138828844	0.898861171156	14.0	3.0	4.66666666667	0.0	1.0	0.0	0.333333333333	0.0	0.471404520791	
1	0.0	0.0	0.0	0.152669452365	0.847330547635	4.0	1.0	4.0	1.0	1.0	1.0	1.0	0.0	0.0	
1	0.0	1.0	1.0	0.438319851905	0.561680148095	7.0	1.0	7.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	1.0	0.0	0.193829070307	0.806170929693	5.0	1.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	
1	0.0	0.0	2.0	0.473511409062	0.526488590938	6.0	1.0	6.0	0.0	3.0	0.0	3.0	0.0	0.0	
1	0.0	0.0	1.0	0.163880007152	0.836119992848	4.0	1.0	4.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	0.0	3.0	0.182314193663	0.817685806337	8.0	2.0	4.0	0.0	1.0	0.0	0.5	0.0	0.5	
1	0.0	0.0	1.0	0.438319851905	0.561680148095	4.0	1.0	4.0	1.0	1.0	1.0	1.0	0.0	0.0	
1	0.0	0.0	2.0	0.438319851905	0.561680148095	10.0	2.0	5.0	0.0	2.0	0.0	1.0	0.0	0.0	
1	1.0	1.0	1.0	0.647657712356	0.352342287644	6.0	1.0	6.0	1.0	0.0	1.0	0.0	0.0	0.0	
1	1.0	0.0	0.0	0.438319851905	0.561680148095	6.0	2.0	3.0	0.0	1.0	0.0	0.5	0.0	0.5	
1	0.0	2.0	1.0	0.0177382907636	0.982261709236	14.0	2.0	7.0	0.0	1.0	0.0	0.5	0.0	0.5	
1	0.0	1.0	0.0	0.438319851905	0.561680148095	5.0	1.0	5.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	1.0	0.0	0.0	0.647657712356	0.352342287644	2.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	
1	1.0	0.0	0.0	0.438319851905	0.561680148095	4.0	1.0	4.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	0.0	1.0	0.0921241009339	0.907875899066	8.0	2.0	4.0	2.0	1.25	1.0	0.625	0.0	0.625	
1	0.0	1.0	1.0	0.117748888751	0.882251111249	4.0	1.0	4.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	0.0	1.0	0.438319851905	0.561680148095	4.0	1.0	4.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	0.0	2.0	0.207568703079	0.792431296921	4.0	1.0	4.0	1.0	1.0	1.0	1.0	0.0	0.0	
1	0.0	0.0	1.0	0.438319851905	0.561680148095	3.0	2.0	1.5	0.0	1.0	0.0	0.5	0.0	0.5	
1	0.0	0.0	1.0	0.438319851905	0.561680148095	3.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	1.0	0.0	0.0	0.438319851905	0.561680148095	5.0	3.0	1.66666666667	0.0	1.0	0.0	0.333333333333	0.0	0.471404520791	
1	1.0	0.0	0.0	0.647657712356	0.352342287644	7.0	2.0	3.5	1.0	0.0	0.5	0.0	0.5	0.0	
1	0.0	1.0	2.0	0.438319851905	0.561680148095	8.0	2.0	4.0	0.0	1.0	0.0	0.5	0.0	0.5	
1	0.0	0.0	1.0	0.163880007152	0.836119992848	5.0	1.0	5.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	1.0	0.0	2.0	0.238000285161	0.761999714839	7.0	1.0	7.0	0.0	1.5	0.0	1.5	0.0	0.0	
1	1.0	3.0	0.0	0.239180154092	0.760819845908	9.0	1.0	9.0	0.0	1.0	0.0	1.0	0.0	0.0	
1	0.0	0.0	2.0	0.438319851905	0.561680148095	5.0	1.0	5.0	0.0	2.0	0.0	2.0	0.0	0.0	
