0	0	0.0	0.0	0.0	0.0
2	1	0.333333333333	0.166666666667	0.471404520791	0.37267799625
1	0	0.5	0.0	0.5	0.0
2	0	1.0	0.0	1.0	0.0
1	4	0.0769230769231	0.307692307692	0.266469355011	0.605692913386
8.25	3.25	0.392857142857	0.154761904762	0.590456988935	0.381695703378
5.25	4.0	0.583333333333	0.444444444444	1.21335164821	0.831479419283
10.25	5.0	0.683333333333	0.333333333333	0.877812938818	0.471404520791
1.5	3.75	0.3	0.75	0.6	0.4472135955
1	0	1.0	0.0	0.0	0.0
4.5	0.0	0.642857142857	0.0	0.788954358371	0.0
3	1	3.0	1.0	0.0	0.0
3.5	1.0	0.4375	0.125	0.582961190818	0.330718913883
3.5	1.0	0.875	0.25	1.02316909648	0.433012701892
0	1	0.0	0.166666666667	0.0	0.37267799625
2	0	1.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
5.75	0.0	5.75	0.0	0.0	0.0
5.5	0.0	0.785714285714	0.0	1.55511007551	0.0
4.0	0.0	1.33333333333	0.0	0.235702260396	0.0
2	0	2.0	0.0	0.0	0.0
3	0	1.5	0.0	0.5	0.0
1	3	0.333333333333	1.0	0.471404520791	1.41421356237
3.0	11.875	0.111111111111	0.439814814815	0.314269680527	0.674751643585
1.5	0.0	1.5	0.0	0.0	0.0
3.5	0.0	0.4375	0.0	0.582961190818	0.0
3.0	0.0	1.5	0.0	0.0	0.0
3.5	0.0	0.875	0.0	0.544862367943	0.0
11.25	7.0	1.02272727273	0.636363636364	1.35031370705	0.979120874024
0	1	0.0	0.2	0.0	0.4
8.0	0.0	1.33333333333	0.0	1.97202659437	0.0
9.25	4.0	1.15625	0.5	1.35172054712	0.5
0	0	0.0	0.0	0.0	0.0
5.75	0.0	1.91666666667	0.0	1.12422813027	0.0
18.0	4.0	0.9	0.2	0.902773504263	0.4
1.0	3.0	0.2	0.6	0.4	1.2
1.5	0.0	1.5	0.0	0.0	0.0
5	0	1.66666666667	0.0	1.6996731712	0.0
1	1	0.5	0.5	0.5	0.5
3	0	0.6	0.0	0.489897948557	0.0
0	0	0.0	0.0	0.0	0.0
2.5	2.0	0.277777777778	0.222222222222	0.532870169257	0.415739709642
1	0	1.0	0.0	0.0	0.0
0	2	0.0	0.25	0.0	0.433012701892
2	0	0.666666666667	0.0	0.942809041582	0.0
1	0	1.0	0.0	0.0	0.0
3.5	5.0	0.291666666667	0.416666666667	0.518745816583	0.759202798262
3.5	0.0	3.5	0.0	0.0	0.0
1.5	0.0	1.5	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
2	0	1.0	0.0	0.0	0.0
13.0	11.5	0.325	0.2875	0.607762289057	0.498591766879
0.5	0.0	0.25	0.0	0.25	0.0
1.5	0.0	0.75	0.0	0.75	0.0
3	0	1.5	0.0	1.5	0.0
2.5	0.0	1.25	0.0	0.25	0.0
2	0	0.2	0.0	0.4	0.0
7	0	1.75	0.0	1.29903810568	0.0
8	0	2.0	0.0	1.22474487139	0.0
1	1	0.5	0.5	0.5	0.5
1	1	0.25	0.25	0.433012701892	0.433012701892
2.5	0.0	0.833333333333	0.0	0.623609564462	0.0
1	1	0.333333333333	0.333333333333	0.471404520791	0.471404520791
2	0	1.0	0.0	0.0	0.0
2	0	0.666666666667	0.0	0.942809041582	0.0
1	0	0.333333333333	0.0	0.471404520791	0.0
3	1	0.6	0.2	0.489897948557	0.4
1	2	0.333333333333	0.666666666667	0.471404520791	0.471404520791
2.5	0.0	0.625	0.0	0.649519052838	0.0
1	5	0.166666666667	0.833333333333	0.37267799625	1.06718737291
1	2	0.333333333333	0.666666666667	0.471404520791	0.942809041582
0	2	0.0	2.0	0.0	0.0
