4	1	4.0
27	4	6.75
4	1	4.0
4	1	4.0
6	1	6.0
5	1	5.0
26	4	6.5
5	1	5.0
8	1	8.0
14	2	7.0
25	4	6.25
24	4	6.0
2	1	2.0
6	2	3.0
11	2	5.5
4	2	2.0
3	1	3.0
5	2	2.5
11	2	5.5
25	4	6.25
2	1	2.0
27	4	6.75
3	1	3.0
27	4	6.75
3	1	3.0
3	1	3.0
2	1	2.0
14	3	4.66666666667
2	1	2.0
2	1	2.0
28	4	7.0
3	1	3.0
5	2	2.5
7	2	3.5
26	4	6.5
7	2	3.5
3	1	3.0
10	1	10.0
16	1	16.0
15	1	15.0
3	1	3.0
6	1	6.0
3	1	3.0
5	1	5.0
27	4	6.75
5	2	2.5
2	1	2.0
5	1	5.0
5	2	2.5
11	1	11.0
1	1	1.0
24	4	6.0
7	1	7.0
3	1	3.0
2	1	2.0
3	1	3.0
4	1	4.0
9	2	4.5
4	2	2.0
6	3	2.0
7	2	3.5
2	1	2.0
3	1	3.0
4	1	4.0
5	1	5.0
1	1	1.0
2	1	2.0
3	1	3.0
2	1	2.0
11	4	2.75
10	2	5.0
1	1	1.0
6	1	6.0
7	2	3.5
8	2	4.0
6	1	6.0
2	1	2.0
2	1	2.0
1	1	1.0
3	1	3.0
4	1	4.0
6	2	3.0
25	4	6.25
8	2	4.0
3	1	3.0
8	2	4.0
5	2	2.5
3	1	3.0
8	2	4.0
5	1	5.0
3	1	3.0
26	4	6.5
10	1	10.0
27	4	6.75
4	1	4.0
1	1	1.0
11	1	11.0
2	1	2.0
23	2	11.5
6	1	6.0
3	1	3.0
5	1	5.0
6	1	6.0
2	1	2.0
17	4	4.25
5	2	2.5
7	3	2.33333333333
8	3	2.66666666667
16	5	3.2
11	3	3.66666666667
5	1	5.0
2	1	2.0
29	4	7.25
26	4	6.5
3	1	3.0
6	1	6.0
17	6	2.83333333333
6	1	6.0
8	2	4.0
3	1	3.0
4	1	4.0
24	4	6.0
2	1	2.0
12	3	4.0
4	1	4.0
5	1	5.0
2	1	2.0
29	4	7.25
11	4	2.75
26	4	6.5
2	1	2.0
4	1	4.0
2	1	2.0
2	1	2.0
3	1	3.0
6	1	6.0
4	1	4.0
5	1	5.0
7	2	3.5
2	1	2.0
3	1	3.0
24	4	6.0
25	4	6.25
8	3	2.66666666667
26	4	6.5
4	1	4.0
28	4	7.0
3	2	1.5
2	1	2.0
5	2	2.5
4	2	2.0
25	4	6.25
26	4	6.5
3	1	3.0
28	4	7.0
3	1	3.0
5	2	2.5
4	1	4.0
2	1	2.0
7	2	3.5
4	1	4.0
25	4	6.25
8	2	4.0
4	1	4.0
2	1	2.0
7	2	3.5
3	1	3.0
3	1	3.0
3	1	3.0
2	1	2.0
26	4	6.5
9	2	4.5
11	3	3.66666666667
28	4	7.0
2	1	2.0
3	1	3.0
11	2	5.5
16	1	16.0
4	1	4.0
3	1	3.0
5	1	5.0
4	1	4.0
4	1	4.0
4	2	2.0
25	4	6.25
2	1	2.0
4	1	4.0
2	1	2.0
5	1	5.0
12	2	6.0
4	1	4.0
4	1	4.0
6	2	3.0
17	4	4.25
6	1	6.0
15	1	15.0
4	1	4.0
7	2	3.5
7	2	3.5
32	4	8.0
2	1	2.0
3	1	3.0
24	4	6.0
5	1	5.0
4	1	4.0
9	3	3.0
3	1	3.0
1	1	1.0
3	1	3.0
8	2	4.0
7	1	7.0
2	1	2.0
2	1	2.0
3	1	3.0
4	1	4.0
3	1	3.0
3	1	3.0
3	1	3.0
25	4	6.25
4	1	4.0
25	4	6.25
8	2	4.0
6	1	6.0
27	4	6.75
6	2	3.0
2	1	2.0
4	2	2.0
2	1	2.0
6	2	3.0
6	1	6.0
4	1	4.0
26	4	6.5
8	4	2.0
3	1	3.0
3	1	3.0
2	1	2.0
4	1	4.0
5	1	5.0
24	4	6.0
3	1	3.0
18	3	6.0
8	1	8.0
2	1	2.0
4	1	4.0
3	1	3.0
4	2	2.0
4	1	4.0
5	2	2.5
4	1	4.0
27	4	6.75
1	1	1.0
4	1	4.0
2	1	2.0
3	1	3.0
4	2	2.0
4	1	4.0
9	2	4.5
1	1	1.0
28	4	7.0
2	1	2.0
2	1	2.0
2	1	2.0
26	4	6.5
5	1	5.0
3	1	3.0
5	1	5.0
5	1	5.0
4	2	2.0
5	2	2.5
3	1	3.0
3	1	3.0
2	1	2.0
25	4	6.25
2	1	2.0
2	1	2.0
26	4	6.5
3	1	3.0
4	2	2.0
4	1	4.0
17	3	5.66666666667
26	4	6.5
4	2	2.0
3	1	3.0
2	1	2.0
2	1	2.0
27	4	6.75
20	2	10.0
2	1	2.0
3	1	3.0
28	4	7.0
3	1	3.0
25	4	6.25
4	1	4.0
9	2	4.5
2	1	2.0
3	1	3.0
6	1	6.0
25	4	6.25
25	4	6.25
4	1	4.0
4	1	4.0
11	3	3.66666666667
6	2	3.0
3	1	3.0
27	4	6.75
4	1	4.0
25	4	6.25
5	1	5.0
25	4	6.25
7	2	3.5
3	1	3.0
4	1	4.0
3	1	3.0
8	1	8.0
2	1	2.0
4	1	4.0
5	1	5.0
2	1	2.0
25	4	6.25
28	4	7.0
6	2	3.0
5	1	5.0
10	3	3.33333333333
5	1	5.0
4	1	4.0
2	1	2.0
4	1	4.0
11	2	5.5
4	1	4.0
3	1	3.0
3	1	3.0
3	1	3.0
5	1	5.0
4	1	4.0
26	4	6.5
6	1	6.0
7	1	7.0
3	2	1.5
2	1	2.0
4	1	4.0
7	2	3.5
25	4	6.25
7	2	3.5
5	2	2.5
8	1	8.0
24	4	6.0
22	6	3.66666666667
5	1	5.0
4	1	4.0
2	1	2.0
8	1	8.0
11	1	11.0
4	1	4.0
4	1	4.0
4	1	4.0
4	1	4.0
2	1	2.0
3	1	3.0
5	1	5.0
21	3	7.0
13	1	13.0
3	1	3.0
25	4	6.25
3	2	1.5
4	1	4.0
8	2	4.0
8	2	4.0
6	3	2.0
5	1	5.0
2	1	2.0
6	1	6.0
7	1	7.0
29	4	7.25
2	1	2.0
5	1	5.0
3	1	3.0
4	1	4.0
3	1	3.0
4	1	4.0
15	4	3.75
9	2	4.5
4	1	4.0
9	2	4.5
4	1	4.0
8	1	8.0
2	1	2.0
14	5	2.8
12	4	3.0
8	2	4.0
25	4	6.25
26	4	6.5
27	4	6.75
2	1	2.0
3	1	3.0
7	1	7.0
2	1	2.0
2	1	2.0
7	1	7.0
1	1	1.0
7	2	3.5
25	4	6.25
4	1	4.0
3	1	3.0
9	2	4.5
1	1	1.0
1	1	1.0
11	2	5.5
25	4	6.25
2	1	2.0
27	4	6.75
3	1	3.0
4	1	4.0
4	1	4.0
26	4	6.5
6	2	3.0
5	2	2.5
3	1	3.0
5	1	5.0
5	1	5.0
8	2	4.0
4	1	4.0
25	4	6.25
2	1	2.0
5	2	2.5
2	1	2.0
5	1	5.0
8	1	8.0
12	2	6.0
9	1	9.0
