1	0	1.0	0.0	0.0	0.0
1	0	0.25	0.0	0.433012701892	0.0
1	0	1.0	0.0	0.0	0.0
0	1	0.0	1.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
2	0	2.0	0.0	0.0	0.0
1	0	0.25	0.0	0.433012701892	0.0
2	0	2.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
4	0	2.0	0.0	0.0	0.0
1	0	0.25	0.0	0.433012701892	0.0
1	0	0.25	0.0	0.433012701892	0.0
1	0	1.0	0.0	0.0	0.0
2	0	1.0	0.0	0.0	0.0
1	0	0.5	0.0	0.5	0.0
1	0	0.5	0.0	0.5	0.0
1.5	0.0	1.5	0.0	0.0	0.0
1	0	0.5	0.0	0.5	0.0
1.5	0.0	0.75	0.0	0.75	0.0
1	0	0.25	0.0	0.433012701892	0.0
1	0	1.0	0.0	0.0	0.0
0	1	0.0	0.25	0.0	0.433012701892
1	0	1.0	0.0	0.0	0.0
1	0	0.25	0.0	0.433012701892	0.0
1	0	1.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
2	0	0.666666666667	0.0	0.471404520791	0.0
1	0	1.0	0.0	0.0	0.0
2	0	2.0	0.0	0.0	0.0
1	0	0.25	0.0	0.433012701892	0.0
1	0	1.0	0.0	0.0	0.0
1	0	0.5	0.0	0.5	0.0
2	0	1.0	0.0	1.0	0.0
2	1	0.5	0.25	0.866025403784	0.433012701892
1	0	0.5	0.0	0.5	0.0
1	0	1.0	0.0	0.0	0.0
1	1	1.0	1.0	0.0	0.0
8	0	8.0	0.0	0.0	0.0
5	0	5.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
2	0	2.0	0.0	0.0	0.0
3	0	3.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1	1	0.25	0.25	0.433012701892	0.433012701892
1	0	0.5	0.0	0.5	0.0
0	1	0.0	1.0	0.0	0.0
0	1	0.0	1.0	0.0	0.0
3.0	0.0	1.5	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1	0	0.25	0.0	0.433012701892	0.0
1	1	1.0	1.0	0.0	0.0
2	0	2.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
0	1	0.0	1.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
2	0	1.0	0.0	1.0	0.0
1	0	0.5	0.0	0.5	0.0
1	0	0.333333333333	0.0	0.471404520791	0.0
3	0	1.5	0.0	1.5	0.0
1	0	1.0	0.0	0.0	0.0
3	0	3.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1.5	1.0	1.5	1.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
0	1	0.0	1.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
2	1	0.5	0.25	0.5	0.433012701892
2	0	1.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1.5	1.0	0.75	0.5	0.75	0.5
1	1	0.5	0.5	0.5	0.5
0	3	0.0	3.0	0.0	0.0
0	1	0.0	1.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
3	0	3.0	0.0	0.0	0.0
2	0	2.0	0.0	0.0	0.0
1	0	0.5	0.0	0.5	0.0
1	0	0.25	0.0	0.433012701892	0.0
1	1	0.5	0.5	0.5	0.5
0	1	0.0	1.0	0.0	0.0
2	0	1.0	0.0	0.0	0.0
2	0	1.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
0	1	0.0	0.5	0.0	0.5
1	0	1.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1	0	0.25	0.0	0.433012701892	0.0
2	0	2.0	0.0	0.0	0.0
1	0	0.25	0.0	0.433012701892	0.0
1	0	1.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
0	1	0.0	1.0	0.0	0.0
5	3	2.5	1.5	2.5	1.5
1	3	1.0	3.0	0.0	0.0
2.0	0.0	2.0	0.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
0	3	0.0	3.0	0.0	0.0
1	0	1.0	0.0	0.0	0.0
1.25	1.0	0.3125	0.25	0.541265877365	0.433012701892
